kww	// User ID
16-2-2021	// Evaluation date
nate-pilot_05_48.9	12-2-2021	09:38:25:652	// Source file name and timestamp
238.095	// Sampling rate
4.228	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.574156	-0.379018	0.270788	2.441041	-0.030722	-2.441041	0.741302	0.675830	-0.636689	-0.675830	-0.380654	0.093878	
1	-1.723242	-0.331089	0.262392	2.824385	-0.058913	-2.824385	0.986537	0.873582	-0.918677	-0.873582	-0.092758	0.100980	
2	-1.695508	-0.184844	0.249723	3.265879	-0.064546	-3.265879	1.013868	1.265155	-1.282140	-1.265155	0.399783	0.109647	
3	-1.570070	-0.111858	0.236072	3.474629	-0.049693	-3.474629	0.954705	1.412059	-1.386276	-1.412059	0.649200	0.118541	
4	-1.488865	-0.046027	0.229266	3.372956	-0.127953	-3.372956	1.462196	1.142366	-1.501830	-1.142366	0.896091	0.126870	
5	-1.593394	0.087023	0.234164	2.862688	-0.318841	-2.862688	2.567579	0.478242	-1.954483	-0.478242	1.453692	0.133754	
6	-1.824273	0.190718	0.251945	1.686744	-0.499085	-1.686744	3.586517	-0.494985	-2.467676	0.494985	2.063595	0.138712	
7	-2.049790	0.162068	0.283830	0.335330	-0.594392	-0.335330	4.105839	-1.420598	-2.653032	1.420598	2.336902	0.142358	
8	-2.238840	0.022939	0.327281	-0.597199	-0.594797	0.597199	4.053070	-1.892264	-2.508647	1.892264	2.250825	0.146168	
9	-2.323645	-0.109803	0.370320	-1.082221	-0.505898	1.082221	3.495590	-1.855125	-2.251673	1.855125	2.051455	0.151118	
10	-2.268051	-0.172373	0.402658	-1.245907	-0.394856	1.245907	2.858507	-1.613639	-2.028874	1.613639	1.918391	0.156811	
11	-2.176512	-0.223356	0.427846	-1.062759	-0.351702	1.062759	2.605129	-1.434728	-1.802402	1.434728	1.777667	0.162826	
12	-2.074180	-0.301929	0.454569	-0.597518	-0.366585	0.597518	2.609455	-1.270450	-1.471034	1.270450	1.498399	0.169986	
13	-1.919305	-0.353556	0.482040	-0.246311	-0.353045	0.246311	2.456533	-1.002666	-1.137504	1.002666	1.209192	0.179499	
14	-1.771819	-0.327691	0.502335	-0.113360	-0.288482	0.113360	2.125238	-0.651835	-1.040885	0.651835	1.203911	0.191551	
15	-1.608873	-0.235139	0.511929	0.078650	-0.215173	-0.078650	1.800955	-0.342039	-1.137135	0.342039	1.433603	0.203443	
16	-1.221528	-0.125974	0.513418	0.344583	-0.117517	-0.344583	1.281372	0.020562	-1.012783	-0.020562	1.352271	0.209961	
17	-0.507695	-0.046868	0.507354	0.601219	0.071831	-0.601219	0.123387	0.731363	-0.397012	-0.731363	0.549718	0.208452	
18	0.295099	0.004257	0.490008	0.810931	0.312164	-0.810931	-1.494109	1.741191	0.389336	-1.741191	-0.568466	0.200974	
19	0.773389	0.050968	0.461413	0.981372	0.453248	-0.981372	-2.645562	2.495804	0.753727	-2.495804	-1.133922	0.190250	
20	0.729876	0.060634	0.429535	1.033153	0.432399	-1.033153	-2.800440	2.584378	0.593300	-2.584378	-0.925533	0.176997	
21	0.327459	-0.022541	0.403882	0.915618	0.318577	-0.915618	-2.317502	2.246760	0.317641	-2.246760	-0.492620	0.162040	
22	-0.181814	-0.170200	0.388102	0.837637	0.193242	-0.837637	-1.686330	1.901696	0.133549	-1.901696	-0.157339	0.148071	
23	-0.679571	-0.301568	0.379088	0.935893	0.105915	-0.935893	-1.187038	1.671844	-0.085820	-1.671844	0.247051	0.137247	
24	-1.104176	-0.389497	0.372937	1.170210	0.067635	-1.170210	-0.923784	1.459449	-0.366287	-1.459449	0.759290	0.129193	
