kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_16_62.8	11-2-2021	13:23:57:596	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.564250	0.844208	127.014068	1.301215	-0.283238	-1.301215	1.957640	0.515063	-1.910512	-0.515063	4.589005	
1	1.676185	0.846866	124.981325	1.917966	-0.423444	-1.917966	2.453169	0.953771	-2.176064	-0.953771	5.162795	
2	1.790295	0.913964	122.869195	3.079567	-0.574743	-3.079567	2.814278	1.348948	-2.369587	-1.348948	5.343804	
3	1.777075	0.901545	121.244865	4.089751	-0.600739	-4.089751	2.534135	1.459279	-2.397633	-1.459279	5.199109	
4	1.424278	0.510452	120.628157	4.512848	-0.477646	-4.512848	1.806905	2.030786	-2.262122	-2.030786	5.169032	
5	1.023629	0.051613	121.118344	4.713458	-0.291591	-4.713458	1.478939	2.866210	-2.090777	-2.866210	5.234072	
6	1.074071	0.072460	122.459209	5.038241	-0.129235	-5.038241	2.034874	2.938841	-2.076038	-2.938841	5.247455	
7	1.379917	0.339916	124.448218	4.925987	0.014263	-4.925987	2.951599	2.391161	-2.166354	-2.391161	5.353529	
8	1.423837	0.314879	126.985802	3.819953	0.162301	-3.819953	3.548707	2.267145	-2.177676	-2.267145	5.593883	
9	1.285824	0.152939	129.783168	2.310059	0.000000	-2.310059	3.751546	2.384965	-2.105730	-2.384965	5.634153	
10	1.243652	0.164873	132.425911	1.464128	0.000000	-1.464128	3.591963	1.990568	-2.005278	-1.990568	5.333730	
11	1.128262	0.091049	134.688328	1.867020	0.000000	-1.867020	2.947472	1.883585	-1.933080	-1.883585	5.142524	
12	0.815522	-0.243387	136.459769	3.422533	0.000000	-3.422533	2.052621	2.824007	-1.966103	-2.824007	5.339224	
13	0.584566	-0.465989	137.566017	5.215634	-0.390476	-5.215634	1.349812	3.501821	-2.006024	-3.501821	5.408850	
14	0.577749	-0.370161	137.956128	6.259439	-0.568349	-6.259439	0.872199	2.884069	-1.896622	-2.884069	4.964533	
15	0.587935	-0.263359	137.729701	6.513257	-0.657598	-6.513257	0.461927	2.161017	-1.759485	-2.161017	4.530661	
16	0.540065	-0.299228	136.789386	6.367273	-0.795895	-6.367273	0.241364	2.314045	-1.763222	-2.314045	4.533129	
17	0.637901	-0.169018	134.907763	5.896508	-0.943149	-5.896508	0.340255	2.424734	-1.756758	-2.424734	4.395645	
18	0.887076	0.220166	132.225759	5.085717	-0.903872	-5.085717	0.553616	1.777840	-1.544153	-1.777840	3.639120	
19	0.914155	0.380907	129.203955	4.309969	-0.708161	-4.309969	0.692107	1.293813	-1.265828	-1.293813	2.887778	
20	0.578400	0.042191	126.049540	4.236732	-0.609814	-4.236732	0.939312	1.837272	-1.174574	-1.837272	2.881989	
21	0.357603	-0.268252	122.638443	5.098163	-0.657678	-5.098163	1.567535	2.762244	-1.296914	-2.762244	3.359248	
22	0.603267	-0.098084	119.016319	6.165353	-0.603311	-6.165353	2.406677	2.973676	-1.482535	-2.973676	3.737822	
23	0.976002	0.208344	115.498754	6.159377	-0.372252	-6.159377	2.956696	2.337401	-1.640033	-2.337401	4.040424	
24	1.163977	0.326393	112.271755	4.634504	-0.160156	-4.634504	3.021587	1.361496	-1.754543	-1.361496	4.378595	
25	1.300856	0.443489	109.395757	2.550754	-0.037533	-2.550754	2.815228	0.375528	-1.787514	-0.375528	4.502777	
26	1.441516	0.634248	107.121745	0.871978	0.067110	-0.871978	2.560658	-0.393203	-1.718907	0.393203	4.277600	
27	1.530534	0.800049	105.741831	-0.293157	0.214460	0.293157	2.401014	-0.834137	-1.600092	0.834137	3.870997	
28	1.624122	0.936498	105.242988	-1.026815	0.338602	1.026815	2.516314	-1.005114	-1.547178	1.005114	3.598647	
29	1.651669	0.912223	105.312491	-1.213118	0.289301	1.213118	3.003130	-0.789308	-1.704156	0.789308	3.870974	
30	1.507951	0.633917	105.663801	-0.696578	0.060453	0.696578	3.716575	-0.082956	-2.084967	0.082956	4.676942	
31	1.270640	0.286169	106.327051	0.397281	-0.205719	-0.397281	4.230023	0.722182	-2.452545	-0.722182	5.367636	
32	0.969912	-0.038974	107.531857	1.744205	-0.410576	-1.744205	4.171855	1.373278	-2.612603	-1.373278	5.598369	
33	0.682902	-0.312276	109.394012	3.216925	-0.607335	-3.216925	3.760545	2.061080	-2.672684	-2.061080	5.669997	
34	0.759625	-0.213592	111.834963	4.676731	-0.860865	-4.676731	3.461358	2.307771	-2.677191	-2.307771	5.585421	
35	1.250982	0.354482	114.653492	5.703968	-1.101123	-5.703968	3.184249	1.662974	-2.450115	-1.662974	4.938824	
36	1.532993	0.762308	117.653971	5.970382	-1.216755	-5.970382	2.509432	1.142934	-2.066755	-1.142934	4.031288	
37	1.195945	0.497000	120.668760	5.546747	-1.203420	-5.546747	1.572832	1.633841	-1.883620	-1.633841	3.784668	
38	0.724516	0.005104	123.428372	4.668372	-1.146367	-4.668372	0.959586	2.274622	-1.966810	-2.274622	4.209583	
39	0.677049	-0.067156	125.742374	3.553274	-1.034123	-3.553274	0.814305	2.126684	-2.026994	-2.126684	4.409055	
40	0.873782	0.142806	127.734982	2.597643	-0.801833	-2.597643	0.861289	1.549560	-1.952456	-1.549560	4.184029	
41	0.994856	0.257242	129.569867	2.168737	-0.562487	-2.168737	1.102288	1.161959	-1.914734	-1.161959	4.074696	
42	1.266463	0.505930	131.144549	2.177181	-0.456399	-2.177181	1.660033	0.846634	-1.915147	-0.846634	3.964859	
43	1.836073	1.104297	132.366228	2.148825	-0.422354	-2.148825	2.211465	0.272776	-1.759906	-0.272776	3.344325	
44	2.192943	1.501765	133.542360	1.703768	-0.343719	-1.703768	2.393068	-0.295342	-1.544191	0.295342	2.750148	
45	2.016309	1.276797	135.135298	0.922972	-0.255720	-0.922972	2.405298	-0.466589	-1.574654	0.466589	3.089182	
46	1.787291	0.938642	137.232169	0.163858	-0.261603	-0.163858	2.558255	-0.482776	-1.796832	0.482776	3.945951	
47	1.855537	0.937082	139.650977	-0.358692	-0.340921	0.358692	2.704062	-0.684019	-1.909765	0.684019	4.406933	
48	1.834370	0.893888	142.471107	-0.617886	-0.385036	0.617886	2.635316	-0.716803	-1.930360	0.716803	4.650785	
49	1.461161	0.519386	146.008320	-0.511504	-0.384752	0.511504	2.496449	-0.186015	-2.011032	0.186015	5.047111	
50	1.144831	0.248366	150.266491	-0.015240	0.000000	0.015240	2.420722	0.516905	-2.011664	-0.516905	5.097015	
51	1.243725	0.432948	154.865154	0.590168	0.000000	-0.590168	2.276675	0.867058	-1.809000	-0.867058	4.531875	
52	1.484724	0.732866	159.447746	1.157663	0.000000	-1.157663	2.067721	1.074433	-1.618278	-1.074433	3.991745	
53	1.434415	0.705578	163.752877	2.022907	-0.586907	-2.022907	2.044581	1.584979	-1.609982	-1.584979	3.876743	
54	1.129282	0.448347	167.485835	3.356335	-0.609581	-3.356335	2.195850	2.193098	-1.620289	-2.193098	3.776783	
55	0.874636	0.255612	170.470887	4.709345	-0.625293	-4.709345	2.221834	2.517407	-1.568979	-2.517407	3.557521	
56	0.709488	0.071593	172.735229	5.664721	-0.603063	-5.664721	2.100207	2.818281	-1.706189	-2.818281	3.796371	
57	0.561651	-0.179985	174.244009	6.147617	-0.532738	-6.147617	1.996528	3.236677	-2.050533	-3.236677	4.505139	
58	0.604609	-0.203104	174.747086	5.998230	0.000000	-5.998230	1.767517	3.104190	-2.164059	-3.104190	4.757677	
59	0.895032	0.119755	174.054657	5.042497	0.000000	-5.042497	1.244045	2.172458	-1.868124	-2.172458	4.227277	
60	1.090139	0.371721	172.338320	3.505955	0.000000	-3.505955	0.663200	1.274269	-1.517420	-1.274269	3.651060	
61	1.027189	0.325629	169.958443	1.967404	0.000000	-1.967404	0.344940	0.927197	-1.351902	-0.927197	3.503192	
